ID,age,job,marital,education,defaultnew,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,month_num
42061,3,5,1,0,0,997,0,0,29,3,2,86,1,1,10
42062,3,4,1,2,0,477,1,0,29,3,1,520,1,1,10
42063,0,9,2,1,0,920,1,0,29,1,1,342,5,0,10
42064,1,4,1,2,0,3663,0,0,29,3,2,213,3,2,10
42065,0,9,1,2,0,1327,0,0,29,0,2,-1,0,3,10
42066,3,1,1,0,0,115,0,0,29,0,4,183,3,0,10
42067,0,9,2,1,0,853,0,0,29,1,1,148,1,0,10
42068,2,8,2,0,0,8278,0,0,29,3,1,-1,0,3,10
42069,3,5,1,0,0,1947,0,0,30,3,2,149,3,0,10
42070,3,11,1,2,0,7687,0,0,30,2,3,-1,0,3,10
42071,3,4,1,2,0,7458,0,0,30,1,2,-1,0,3,10
42072,0,4,1,2,0,7974,1,0,30,0,5,158,7,1,10
42073,1,10,1,2,0,0,0,0,30,3,3,-1,0,3,10
42074,3,5,1,0,0,1791,0,0,30,2,3,-1,0,3,10
42075,0,4,2,2,0,2846,1,0,30,0,1,-1,0,3,10
42076,0,9,2,2,0,53,0,0,30,0,1,184,1,2,10
42077,0,4,2,2,0,2934,0,0,30,2,1,-1,0,3,10
42078,3,4,0,2,0,348,0,0,30,0,1,-1,0,3,10
42079,2,9,2,1,0,44,0,0,30,1,1,-1,0,3,10
42080,0,1,1,1,0,1193,0,0,30,3,1,-1,0,3,10
42081,3,5,1,0,0,230,0,0,30,0,1,-1,0,3,10
42082,3,5,1,0,0,8729,0,0,30,3,1,-1,0,3,10
42083,3,6,1,2,0,730,1,0,30,0,2,-1,0,3,10
42084,1,10,1,2,0,1725,1,1,30,1,2,-1,0,3,10
42085,3,5,1,1,0,2384,0,0,30,1,2,-1,0,3,10
42086,3,4,1,2,0,3401,0,0,30,1,1,270,1,0,10
42087,1,7,1,2,0,881,0,0,30,1,3,-1,0,3,10
42088,1,3,1,0,0,3512,0,0,30,0,1,197,1,0,10
42089,2,8,2,1,0,1522,0,0,30,3,2,-1,0,3,10
42090,3,11,1,3,0,1585,0,0,30,0,4,-1,0,3,10
42091,3,5,0,1,0,4243,0,0,30,3,2,-1,0,3,10
42092,2,8,2,2,0,3717,0,0,30,0,2,-1,0,3,10
42093,3,5,0,0,0,8434,0,0,2,0,2,-1,0,3,11
42094,0,4,1,2,0,3301,1,0,2,0,2,171,2,0,11
42095,0,4,1,0,0,1506,0,0,2,2,3,80,3,2,11
42096,3,4,1,2,0,1832,1,0,2,0,2,-1,0,3,11
42097,2,8,2,0,0,0,0,0,2,2,4,182,4,0,11
42098,0,4,2,2,0,2485,1,0,2,2,2,-1,0,3,11
42099,0,9,2,1,0,846,0,0,2,2,2,-1,0,3,11
42100,0,9,2,1,0,3851,0,0,2,2,2,-1,0,3,11
42101,0,9,1,2,0,732,0,0,2,2,2,161,1,0,11
42102,3,9,1,1,0,3020,0,0,2,3,2,186,1,0,11
42103,1,9,1,2,0,508,0,0,2,0,3,-1,0,3,11
42104,3,9,1,1,0,39,0,0,2,0,1,-1,0,3,11
42105,0,4,2,2,0,9317,0,0,2,2,3,-1,0,3,11
42106,3,5,1,0,0,1992,0,0,2,3,1,-1,0,3,11
42107,0,9,2,2,0,600,0,0,2,1,1,-1,0,3,11
42108,0,8,2,2,0,3054,0,0,2,1,1,186,7,2,11
42109,3,9,1,1,0,473,0,1,2,1,1,81,1,0,11
42110,0,4,2,2,0,576,0,0,2,0,1,-1,0,3,11
42111,0,6,2,2,0,5462,0,0,2,1,1,186,1,2,11
42112,0,8,1,1,0,833,1,0,2,1,5,164,3,1,11
42113,2,0,1,2,0,906,0,0,2,0,1,160,1,2,11
42114,0,9,1,1,0,580,1,0,2,0,2,171,1,0,11
42115,3,9,1,1,0,580,1,0,2,0,5,-1,0,3,11
42116,3,0,1,1,0,2777,1,0,2,1,3,-1,0,3,11
42117,3,4,1,1,0,4412,0,0,2,0,2,-1,0,3,11
42118,3,3,1,0,0,922,0,0,2,2,4,101,4,1,11
42119,2,10,1,1,0,1404,1,0,2,2,2,-1,0,3,11
42120,3,5,2,2,0,1285,0,0,2,0,5,98,2,0,11
42121,3,4,0,2,0,2037,0,0,2,1,2,273,1,0,11
42122,0,8,2,3,0,10332,0,0,2,2,3,-1,0,3,11
42123,0,4,1,2,0,1133,1,0,3,2,1,-1,0,3,11
42124,1,9,1,2,0,1818,1,1,3,2,2,83,2,0,11
42125,1,0,1,1,0,205,0,0,3,1,1,-1,0,3,11
42126,1,4,1,1,0,0,1,1,3,3,1,351,2,0,11
42127,0,0,0,1,0,1224,1,0,3,1,1,-1,0,3,11
42128,0,4,1,2,0,238,0,0,3,0,1,-1,0,3,11
42129,0,4,2,2,0,62,1,0,3,3,1,182,7,0,11
42130,3,0,2,1,0,2398,1,0,3,3,1,-1,0,3,11
42131,3,4,2,2,0,0,0,0,3,1,3,187,3,0,11
42132,3,5,0,1,0,704,0,0,3,3,1,-1,0,3,11
42133,0,6,1,2,0,506,0,0,3,1,1,70,2,0,11
42134,3,5,1,0,0,5871,0,0,3,1,1,-1,0,3,11
42135,0,4,2,2,0,382,0,0,3,1,1,-1,0,3,11
42136,3,4,1,3,0,2352,0,0,3,1,4,183,7,2,11
42137,1,3,1,1,0,360,0,0,3,1,1,-1,0,3,11
42138,0,9,2,1,0,938,0,0,3,3,1,-1,0,3,11
42139,1,1,1,1,0,1508,0,0,3,0,2,85,3,0,11
42140,0,7,1,1,0,1697,0,0,3,0,1,-1,0,3,11
42141,3,3,1,1,0,2,0,0,3,3,1,-1,0,3,11
42142,2,4,2,2,0,1720,0,0,3,1,2,273,1,0,11
42143,0,10,1,2,0,2812,1,0,3,3,1,187,1,2,11
42144,3,5,1,0,0,1492,0,0,3,3,1,-1,0,3,11
42145,0,10,1,2,0,7222,1,0,4,0,4,154,1,0,11
42146,4,8,2,1,0,156,0,0,4,1,2,82,4,1,11
42147,0,0,1,1,0,0,0,0,4,2,3,-1,0,3,11
42148,3,4,1,2,0,112,1,0,4,2,5,85,5,1,11
42149,0,4,1,2,0,1812,0,0,4,0,1,84,2,0,11
42150,3,9,1,2,0,482,0,0,4,2,1,-1,0,3,11
42151,0,0,2,1,0,2,0,0,4,2,1,142,1,0,11
42152,1,4,1,2,0,520,0,0,4,0,1,-1,0,3,11
42153,0,4,1,2,0,1778,0,0,4,3,1,162,2,0,11
42154,3,4,1,2,0,6016,0,0,4,1,1,275,3,2,11
42155,0,4,1,2,0,527,0,0,4,1,1,-1,0,3,11
42156,0,4,2,2,0,5276,0,0,4,3,1,-1,0,3,11
42157,0,4,2,2,0,220,1,0,4,1,2,184,2,0,11
42158,3,9,1,1,0,402,0,0,5,2,2,-1,0,3,11
42159,1,4,1,2,0,603,1,0,5,1,5,-1,0,3,11
42160,3,5,0,0,0,55,0,0,5,0,3,90,1,1,11
42161,3,1,1,1,0,12401,0,0,5,0,9,511,4,1,11
42162,3,5,1,1,0,19,0,0,5,3,2,-1,0,3,11
42163,3,9,1,1,0,0,0,0,6,3,5,192,8,1,11
42164,3,5,1,2,0,226,0,0,6,0,1,-1,0,3,11
42165,0,9,1,1,0,2440,0,0,6,1,1,-1,0,3,11
42166,3,9,1,2,0,6573,1,0,6,0,2,87,2,0,11
42167,3,5,1,0,0,942,0,0,6,3,2,84,2,1,11
42168,2,9,1,1,0,556,1,0,6,3,2,80,2,2,11
42169,0,9,1,2,0,1699,0,0,6,0,2,94,1,2,11
42170,0,9,1,1,0,6699,0,0,9,3,1,462,1,0,11
42171,3,0,1,1,0,10541,0,0,9,0,1,-1,0,3,11
42172,0,8,1,1,0,1536,0,0,9,1,1,94,2,2,11
42173,2,8,2,2,0,235,0,0,9,0,1,-1,0,3,11
42174,0,4,2,2,0,935,0,0,9,0,1,91,7,2,11
42175,3,6,1,2,0,10861,0,0,9,2,1,91,2,0,11
42176,3,2,1,2,0,2331,0,0,9,1,1,-1,0,3,11
42177,0,0,1,1,0,2374,1,0,9,0,1,209,2,0,11
42178,0,4,2,2,0,1228,0,0,9,3,2,88,12,0,11
42179,3,4,1,2,0,1356,1,0,9,3,2,96,4,0,11
42180,2,8,2,1,0,125,0,0,9,1,1,90,1,0,11
42181,3,5,0,3,0,9224,0,0,9,1,2,-1,0,3,11
42182,2,7,2,1,0,6279,1,0,9,1,1,-1,0,3,11
42183,0,9,2,2,0,1527,1,0,9,1,1,144,2,0,11
42184,0,4,2,2,0,3141,0,0,9,3,4,189,2,2,11
42185,1,3,1,1,0,3940,1,0,9,0,2,96,5,2,11
42186,1,4,1,2,0,160,0,0,10,1,2,194,1,2,11
42187,1,4,1,2,0,2816,0,0,10,1,2,-1,0,3,11
42188,3,5,0,0,0,109,0,0,10,3,2,-1,0,3,11
42189,1,4,1,2,0,0,0,0,10,0,1,96,8,2,11
42190,0,6,1,2,0,2666,0,0,10,1,2,97,6,2,11
42191,1,0,2,1,0,1534,0,0,10,2,1,95,3,2,11
42192,3,5,1,2,0,2557,1,0,10,2,1,91,4,2,11
42193,3,5,1,1,0,2302,0,0,10,3,2,-1,0,3,11
42194,3,4,1,2,0,405,0,0,10,3,2,95,2,2,11
42195,0,4,1,2,0,22867,1,0,10,1,2,92,3,0,11
42196,3,4,1,1,0,2155,0,1,10,0,3,91,2,0,11
42197,3,3,0,0,0,1311,0,0,10,1,2,91,1,2,11
42198,3,5,1,1,0,2661,0,0,10,1,5,-1,0,3,11
42199,3,10,1,1,0,94,0,0,10,1,3,190,10,0,11
42200,3,6,1,2,0,4162,0,0,10,1,1,-1,0,3,11
42201,1,10,0,1,0,201,0,0,10,3,1,91,1,2,11
42202,0,4,1,2,0,1388,1,0,10,1,1,89,2,0,11
42203,1,0,1,1,0,0,0,0,10,1,1,190,1,1,11
42204,2,0,2,1,0,4590,1,0,10,0,4,89,3,0,11
42205,3,5,1,1,0,1164,0,0,10,1,2,-1,0,3,11
42206,3,9,1,2,0,1785,0,0,10,0,3,89,1,0,11
42207,0,4,2,2,0,2134,0,0,10,2,2,-1,0,3,11
42208,3,5,1,0,0,9160,0,0,11,3,2,90,3,1,11
42209,3,5,1,1,0,3579,0,0,11,2,2,-1,0,3,11
42210,3,4,1,0,0,3371,0,0,11,1,2,-1,0,3,11
42211,0,4,2,2,0,612,0,0,11,0,1,195,1,0,11
42212,0,0,2,2,0,5007,1,0,11,0,1,90,3,0,11
42213,2,9,2,1,0,598,0,0,11,3,1,195,1,0,11
42214,2,4,2,2,0,943,0,0,11,0,1,195,1,2,11
42215,3,1,1,1,0,381,0,0,11,2,4,-1,0,3,11
42216,1,4,1,2,0,9366,0,0,11,2,3,-1,0,3,11
42217,0,9,2,2,0,6746,0,0,11,1,1,-1,0,3,11
42218,3,4,1,2,0,938,0,0,11,2,2,97,3,0,11
42219,0,7,1,1,0,1076,0,0,11,0,1,96,5,0,11
42220,0,4,1,2,0,0,1,0,11,1,2,96,3,2,11
42221,3,4,1,2,0,1624,0,0,11,0,3,97,7,2,11
42222,2,8,2,3,0,801,0,0,11,1,2,-1,0,3,11
42223,2,8,2,2,0,3,0,0,11,0,2,148,1,1,11
42224,1,6,0,2,0,1070,1,0,11,0,1,91,5,2,11
42225,3,1,0,0,0,4401,0,0,11,1,1,92,1,2,11
42226,1,4,2,2,0,1509,0,0,11,1,1,-1,0,3,11
42227,2,8,2,1,0,123,0,0,11,3,1,91,1,2,11
42228,0,1,2,1,0,3623,0,0,12,2,1,378,1,2,11
42229,0,4,2,2,0,533,0,0,12,2,3,93,6,2,11
42230,1,9,1,1,0,994,1,0,12,1,3,93,6,2,11
42231,2,6,2,2,0,805,0,0,12,0,5,170,2,0,11
42232,2,6,2,2,0,168,0,0,12,0,1,196,1,2,11
42233,3,10,1,1,0,2299,0,0,12,2,3,-1,0,3,11
42234,0,7,1,1,0,386,0,0,12,1,1,92,4,0,11
42235,0,4,2,2,0,1026,0,0,12,1,1,92,1,1,11
42236,3,5,1,1,0,1370,0,0,12,0,1,92,1,0,11
42237,3,3,2,1,0,1213,0,0,12,1,1,-1,0,3,11
42238,3,5,1,0,0,8044,0,0,12,3,1,-1,0,3,11
42239,3,5,1,1,0,4130,0,0,12,3,1,-1,0,3,11
42240,0,10,2,1,0,2424,0,0,12,0,1,279,1,0,11
42241,3,4,1,2,0,346,0,0,12,0,2,192,3,0,11
42242,0,4,1,2,0,1331,0,0,12,0,1,92,5,0,11
42243,3,11,1,1,0,2206,0,0,12,0,1,99,2,1,11
42244,3,5,0,2,0,0,0,0,12,1,1,-1,0,3,11
42245,1,4,1,2,0,4693,0,1,12,2,1,97,3,2,11
42246,1,1,1,1,0,1230,1,0,12,0,1,196,2,2,11
42247,3,5,1,0,0,1720,0,0,12,0,1,463,5,0,11
42248,3,5,0,1,0,3417,0,0,12,0,1,-1,0,3,11
42249,0,2,1,1,0,2971,0,0,12,1,1,97,8,0,11
42250,3,5,1,0,0,3232,0,0,12,3,2,-1,0,3,11
42251,3,5,1,1,0,324,0,0,12,0,2,91,4,1,11
42252,0,0,2,2,0,280,0,0,12,1,2,-1,0,3,11
42253,0,0,1,1,0,1767,1,0,12,3,7,-1,0,3,11
42254,2,8,2,2,0,5291,0,0,12,1,2,92,2,0,11
42255,1,8,2,3,0,64,0,0,12,3,2,98,1,0,11
42256,1,7,2,1,0,3403,1,0,12,3,2,97,2,2,11
42257,0,9,1,1,0,133,0,0,12,3,2,192,1,2,11
42258,2,0,2,1,0,4745,0,0,12,3,4,192,1,1,11
42259,3,0,1,1,0,3608,1,0,13,0,2,197,2,2,11
42260,3,9,0,3,0,2794,0,0,13,3,5,93,2,2,11
42261,1,10,0,1,0,1854,0,0,13,0,2,197,1,2,11
42262,3,5,1,1,0,2031,0,0,13,1,5,-1,0,3,11
42263,1,1,1,3,0,1529,1,0,13,1,1,197,1,2,11
42264,3,5,1,0,0,3324,0,0,13,0,1,92,3,2,11
42265,3,4,1,2,0,5112,0,0,13,3,2,95,3,0,11
42266,3,5,1,0,0,5220,0,0,13,0,1,94,2,1,11
42267,3,5,1,0,0,2590,0,0,13,1,3,277,12,0,11
42268,3,5,1,0,0,2600,0,0,13,1,2,98,1,2,11
42269,1,4,1,2,0,2671,0,0,13,0,3,91,4,2,11
42270,1,0,1,1,0,260,1,0,13,1,1,94,4,2,11
42271,0,2,1,2,0,1438,0,0,13,0,5,-1,0,3,11
42272,3,5,0,1,0,2199,0,0,13,0,1,-1,0,3,11
42273,0,0,2,1,0,115,0,0,13,0,4,101,5,0,11
42274,4,8,2,0,0,608,0,0,13,1,1,93,1,2,11
42275,3,7,0,1,0,462,0,0,13,3,1,93,1,2,11
42276,3,4,1,1,0,1471,0,0,13,3,1,93,2,0,11
42277,1,9,0,1,0,14,0,0,13,0,1,92,1,2,11
42278,3,5,1,1,0,1146,0,0,13,1,1,92,2,0,11
42279,3,5,1,0,0,2863,0,0,13,1,1,-1,0,3,11
42280,0,7,2,1,0,181,0,0,13,1,2,93,2,2,11
42281,3,5,1,1,0,3114,0,0,13,3,1,-1,0,3,11
42282,0,9,2,1,0,376,0,0,13,1,1,92,1,2,11
42283,3,5,1,0,0,9367,0,0,13,1,2,92,4,2,11
42284,3,5,1,0,0,0,0,0,13,3,2,92,2,2,11
42285,3,5,0,2,0,0,0,0,13,1,2,-1,0,3,11
42286,0,4,1,2,0,271,1,0,13,1,2,91,2,2,11
42287,2,8,2,1,0,382,0,0,13,1,2,92,3,0,11
42288,0,4,2,2,0,2465,0,0,16,0,2,95,1,2,11
42289,0,4,1,2,0,2599,0,0,16,2,1,200,2,2,11
42290,0,0,1,1,0,920,0,0,16,0,1,95,2,0,11
42291,0,1,2,3,0,129,1,1,16,1,1,200,2,2,11
42292,3,0,1,1,0,169,0,0,16,1,1,94,3,0,11
42293,3,5,1,3,0,209,0,0,16,3,1,94,4,2,11
42294,0,4,1,2,0,1276,0,0,16,0,1,94,2,2,11
42295,3,5,1,3,0,679,0,0,16,0,1,-1,0,3,11
42296,2,1,2,1,0,535,0,0,16,1,1,94,1,2,11
42297,0,4,1,2,0,2987,1,0,16,0,8,96,1,2,11
42298,0,0,2,1,0,270,0,0,16,0,1,200,2,2,11
42299,2,9,2,1,0,5695,0,0,16,0,1,-1,0,3,11
42300,1,10,0,0,0,487,0,0,16,0,1,200,1,0,11
42301,2,8,2,1,0,1925,0,0,16,2,1,196,1,0,11
42302,2,8,2,3,0,410,0,0,16,3,1,-1,0,3,11
42303,3,0,1,1,0,367,0,0,16,0,2,-1,0,3,11
42304,3,4,1,2,0,3115,0,0,16,3,5,-1,0,3,11
42305,0,8,2,3,0,86,0,0,16,1,2,178,1,0,11
42306,0,4,1,2,0,71,0,0,16,0,1,287,1,0,11
42307,1,6,1,2,0,10072,0,0,16,0,3,208,1,0,11
42308,2,8,2,1,0,203,0,0,16,0,1,196,1,0,11
42309,2,8,2,1,0,1234,0,0,16,1,1,-1,0,3,11
42310,3,9,1,1,0,0,0,0,16,3,1,94,8,0,11
42311,3,2,1,2,0,2707,0,0,16,2,4,-1,0,3,11
42312,0,9,2,2,0,197,0,0,16,0,1,200,1,2,11
42313,0,6,1,2,0,263,0,0,16,2,4,94,3,0,11
42314,1,4,1,2,0,3186,0,0,16,3,1,88,1,0,11
42315,3,9,1,1,0,135,1,0,16,3,13,96,1,1,11
42316,3,9,0,1,0,972,0,0,16,0,3,175,2,0,11
42317,2,8,2,1,0,347,0,0,16,2,1,-1,0,3,11
42318,3,4,1,0,0,870,0,0,16,1,1,-1,0,3,11
42319,0,9,1,2,0,3160,1,0,16,3,2,95,1,0,11
42320,0,0,1,2,0,42,1,1,16,2,1,-1,0,3,11
42321,1,4,1,2,0,999,0,0,16,0,1,94,1,1,11
42322,2,1,1,1,0,272,0,0,16,0,2,94,2,2,11
42323,0,1,1,0,0,195,0,0,16,3,5,-1,0,3,11
42324,0,8,2,3,0,376,0,0,16,1,1,96,2,1,11
42325,3,5,1,2,0,6027,0,0,16,3,2,94,2,0,11
42326,1,0,1,2,0,764,1,0,17,2,1,-1,0,3,11
42327,3,5,1,1,0,298,0,0,17,3,2,-1,0,3,11
42328,3,5,1,1,0,708,0,0,17,0,2,-1,0,3,11
42329,3,4,1,2,0,583,0,0,17,1,1,91,2,0,11
42330,3,4,1,2,0,10373,0,0,17,0,3,97,3,0,11
42331,3,3,0,0,0,8278,0,0,17,3,3,-1,0,3,11
42332,3,9,0,2,0,0,0,0,17,0,2,91,1,2,11
42333,3,5,1,1,0,5715,0,0,17,3,2,-1,0,3,11
42334,3,6,1,2,0,2013,0,0,17,3,2,-1,0,3,11
42335,3,5,1,2,0,1204,0,0,17,0,1,-1,0,3,11
42336,0,9,1,1,0,4922,1,0,17,3,4,201,17,1,11
42337,3,9,1,1,0,234,0,0,17,1,1,-1,0,3,11
42338,0,10,2,0,0,1374,0,0,17,1,3,208,4,2,11
42339,1,4,1,2,0,2187,1,0,17,3,3,-1,0,3,11
42340,3,9,1,1,0,163,1,1,24,0,1,-1,0,3,11
42341,3,3,1,3,0,2337,1,0,24,1,3,91,11,0,11
42342,0,4,1,2,0,0,0,0,24,1,2,-1,0,3,11
42343,3,0,0,2,0,89,0,0,24,0,2,95,2,1,11
42344,0,4,2,1,0,293,0,1,24,0,2,-1,0,3,11
42345,3,5,1,0,0,3230,0,0,24,0,1,-1,0,3,11
42346,2,1,2,0,0,1033,1,0,24,1,1,-1,0,3,11
42347,2,8,2,1,0,215,0,0,24,3,1,95,5,2,11
42348,1,4,1,0,0,5310,1,0,25,3,2,97,4,2,11
42349,3,4,1,2,0,2187,0,0,25,2,2,-1,0,3,11
42350,2,9,2,2,0,11862,0,0,25,1,2,97,7,2,11
42351,0,4,2,2,0,265,0,0,25,1,1,93,3,2,11
42352,2,8,2,1,0,922,0,0,25,1,1,85,8,0,11
42353,0,0,1,2,0,0,0,0,25,0,1,205,2,1,11
42354,3,9,1,0,0,2282,0,0,25,3,1,-1,0,3,11
42355,3,0,1,1,0,1216,0,0,25,3,1,-1,0,3,11
42356,0,4,1,2,0,334,0,0,25,2,1,-1,0,3,11
42357,0,4,2,2,0,9421,0,0,25,3,1,-1,0,3,11
42358,1,9,1,1,0,1820,0,0,25,2,1,-1,0,3,11
42359,3,9,1,1,0,65,0,0,25,2,1,92,2,0,11
42360,0,0,2,1,0,4198,0,0,25,1,1,-1,0,3,11
42361,0,4,1,3,0,3576,0,0,25,3,2,183,1,2,11
42362,2,8,2,1,0,1925,0,0,25,3,1,97,2,0,11
42363,0,9,1,1,0,6728,0,0,25,1,1,96,4,2,11
42364,3,5,1,1,0,1129,0,0,25,1,1,91,1,2,11
42365,0,4,1,2,0,4842,1,0,25,0,1,-1,0,3,11
42366,0,0,2,1,0,265,1,0,25,3,1,184,1,0,11
42367,0,0,1,2,0,69,0,1,25,1,1,205,2,0,11
42368,3,5,0,0,0,1840,0,0,25,1,1,85,4,1,11
42369,3,5,0,0,0,3624,0,0,25,3,1,-1,0,3,11
42370,2,1,2,2,0,567,0,0,25,1,2,184,1,2,11
42371,1,3,1,1,0,38,0,0,25,3,1,-1,0,3,11
42372,3,1,0,0,0,1299,0,0,27,0,2,-1,0,3,11
42373,3,1,1,1,0,1797,1,0,27,2,2,99,1,0,11
42374,3,5,1,0,0,680,0,0,27,3,4,94,3,0,11
42375,3,9,1,1,0,1982,1,1,27,0,1,-1,0,3,11
42376,3,5,0,0,0,20,0,0,27,2,3,-1,0,3,11
42377,0,9,2,1,0,204,1,0,30,0,3,189,1,2,11
42378,3,9,1,1,0,3399,0,0,30,3,2,188,8,2,11
42379,1,9,1,2,0,31630,0,0,30,3,2,214,1,0,11
42380,3,10,1,0,0,0,0,0,30,3,3,-1,0,3,11
42381,3,5,1,0,0,4007,0,0,30,3,4,-1,0,3,11
42382,3,9,1,2,0,2506,0,0,30,1,3,-1,0,3,11
42383,2,8,2,1,0,304,0,0,30,0,1,188,2,2,11
42384,3,4,1,3,0,2149,1,0,30,0,6,103,4,1,11
42385,1,0,1,3,0,2033,0,0,30,0,1,186,4,0,11
42386,2,8,2,2,0,691,0,0,30,1,5,103,1,2,11
42387,0,2,1,1,0,390,0,0,30,0,1,-1,0,3,11
42388,0,9,1,2,0,8023,0,0,30,0,1,105,3,0,11
42389,2,0,2,1,0,520,1,0,30,0,1,168,1,0,11
42390,2,0,1,1,0,330,0,0,2,3,1,188,3,1,12
42391,0,9,1,1,0,318,0,0,2,1,1,-1,0,3,12
42392,2,1,2,2,0,644,0,0,2,3,1,-1,0,3,12
42393,3,5,0,2,0,4,1,0,2,3,1,190,5,0,12
42394,1,11,2,3,0,18881,0,0,2,1,2,-1,0,3,12
42395,0,9,2,1,0,1165,0,0,3,1,2,184,1,2,12
42396,0,4,2,2,0,84,0,0,3,2,1,-1,0,3,12
42397,0,0,0,2,0,4708,0,0,3,1,1,171,1,0,12
42398,3,5,1,2,0,2820,0,0,3,0,1,97,2,0,12
42399,1,4,1,2,0,1147,0,0,3,0,1,120,3,2,12
42400,3,10,1,0,0,980,1,0,3,3,1,-1,0,3,12
42401,2,1,2,1,0,-46,1,0,3,2,3,199,8,1,12
42402,1,7,1,1,0,323,0,0,3,3,3,182,3,1,12
42403,1,9,1,1,0,2983,0,0,3,3,1,-1,0,3,12
42404,3,3,1,0,0,175,0,0,3,1,1,-1,0,3,12
42405,2,8,2,2,0,1189,0,0,3,0,1,183,1,2,12
42406,2,7,2,1,0,339,0,0,3,3,1,182,1,2,12
42407,0,3,2,2,0,19,0,0,3,1,1,230,1,2,12
42408,3,5,1,3,0,1940,0,0,4,3,2,-1,0,3,12
42409,0,4,2,2,0,1445,0,0,4,1,2,-1,0,3,12
42410,2,8,2,2,0,294,0,0,4,1,2,-1,0,3,12
42411,3,4,1,2,0,5887,0,0,4,3,3,185,5,2,12
42412,1,1,1,1,0,2913,0,0,4,0,2,184,2,2,12
42413,1,4,2,2,0,11891,0,0,4,3,5,242,1,2,12
42414,0,8,2,3,0,988,0,0,4,3,5,191,11,1,12
42415,0,9,1,1,0,711,0,0,4,2,2,-1,0,3,12
42416,3,5,0,1,0,344,0,0,4,2,2,-1,0,3,12
42417,2,8,2,3,0,78,0,0,4,1,3,310,2,0,12
42418,1,0,2,1,0,733,1,0,4,3,2,105,5,2,12
42419,3,5,0,0,0,5028,0,0,4,3,10,-1,0,3,12
42420,3,0,2,1,0,2223,0,0,4,3,2,114,1,2,12
42421,2,8,2,3,0,3511,0,0,4,1,3,-1,0,3,12
42422,2,8,2,1,0,91,0,0,4,0,6,95,37,1,12
42423,0,7,1,1,0,5000,0,0,4,3,5,536,5,0,12
42424,1,4,1,2,0,481,0,0,7,3,5,189,1,1,12
42425,3,4,1,2,0,0,1,1,7,2,2,-1,0,3,12
42426,0,0,1,1,0,389,1,0,7,2,1,185,2,0,12
42427,1,0,2,1,0,684,0,0,7,0,1,186,1,2,12
42428,1,4,1,2,0,144,0,0,7,0,1,283,3,0,12
42429,3,5,1,1,0,1220,0,0,7,0,1,-1,0,3,12
42430,3,5,0,1,0,1761,0,0,7,3,3,-1,0,3,12
42431,1,9,1,1,0,0,1,0,7,3,1,-1,0,3,12
42432,3,5,1,0,0,103,0,0,7,1,1,-1,0,3,12
42433,0,6,2,1,0,360,1,0,7,3,1,-1,0,3,12
42434,0,0,2,1,0,8626,0,0,7,1,1,196,2,0,12
42435,2,1,2,1,0,1163,0,0,7,1,3,-1,0,3,12
42436,0,0,2,2,0,135,0,0,7,1,1,-1,0,3,12
42437,3,5,1,1,0,93,0,0,7,0,1,-1,0,3,12
42438,0,8,2,1,0,314,0,0,7,3,2,116,4,0,12
42439,3,0,1,1,0,241,0,0,7,1,2,-1,0,3,12
42440,3,5,1,3,0,413,0,0,7,3,6,-1,0,3,12
42441,3,5,1,1,0,462,0,0,7,0,2,-1,0,3,12
42442,3,2,1,0,0,657,0,0,7,2,2,217,1,1,12
42443,0,2,0,1,0,1190,1,0,7,3,4,186,5,2,12
42444,0,9,1,1,0,684,1,0,7,3,3,-1,0,3,12
42445,0,8,2,1,0,1681,0,0,7,3,2,-1,0,3,12
42446,2,8,2,1,0,120,0,0,7,1,5,-1,0,3,12
42447,3,0,1,1,0,10250,1,0,7,1,3,385,2,1,12
42448,0,9,2,2,0,2489,1,0,7,3,3,283,2,2,12
42449,1,4,1,2,0,254,0,0,9,1,7,183,4,2,12
42450,0,0,1,1,0,0,1,0,9,0,1,190,1,2,12
42451,0,4,1,2,0,250,0,0,9,3,1,188,8,1,12
42452,2,8,2,1,0,1847,0,0,9,3,1,-1,0,3,12
42453,3,1,2,1,0,1442,0,0,9,0,8,188,2,1,12
42454,0,4,1,2,0,1077,0,0,9,0,1,-1,0,3,12
42455,2,4,2,2,0,1623,0,0,9,0,1,190,1,2,12
42456,0,9,1,1,0,294,1,0,9,1,1,184,3,2,12
42457,3,9,1,1,0,307,0,0,9,3,1,-1,0,3,12
42458,3,10,1,1,0,957,0,0,9,3,2,-1,0,3,12
42459,3,5,1,0,0,155,0,0,9,3,2,-1,0,3,12
42460,3,5,2,1,0,614,0,0,9,3,1,-1,0,3,12
42461,3,5,1,3,0,426,0,0,9,3,1,-1,0,3,12
42462,3,5,1,1,0,8304,0,0,9,3,2,275,9,2,12
42463,3,5,1,1,0,91,0,0,9,2,6,-1,0,3,12
42464,3,5,0,0,0,698,0,0,9,0,3,191,2,0,12
42465,0,9,1,1,0,13658,1,0,9,1,2,-1,0,3,12
42466,1,10,1,1,0,1077,1,1,9,1,3,387,2,0,12
42467,0,7,1,1,0,4721,0,0,9,0,3,-1,0,3,12
42468,3,4,1,2,0,395,0,0,10,3,5,-1,0,3,12
42469,3,5,1,1,0,3588,1,0,10,3,1,-1,0,3,12
42470,3,5,1,3,0,2540,0,0,10,3,2,156,1,1,12
